type,GEOID,racial_majority,week,week_date,filings_2020,filings_avg,last_updated
Census Tract,39061001700,Black,44,2020-10-25,0,0.4,2021-02-13
Census Tract,39061001700,Black,45,2020-11-01,0,1.4,2021-02-13
Census Tract,39061001700,Black,46,2020-11-08,0,0.4,2021-02-13
Census Tract,39061001700,Black,47,2020-11-15,0,1.6,2021-02-13
Census Tract,39061001700,Black,48,2020-11-22,0,1,2021-02-13
Census Tract,39061001700,Black,49,2020-11-29,0,0.4,2021-02-13
Census Tract,39061001700,Black,50,2020-12-06,0,0.8,2021-02-13
Census Tract,39061001700,Black,51,2020-12-13,0,3.4,2021-02-13
Census Tract,39061001700,Black,52,2020-12-20,0,1,2021-02-13
Census Tract,39061001700,Black,53,2020-12-27,0,0.2,2021-02-13
Census Tract,39061001700,Black,54,2021-01-03,0,0.4,2021-02-13
Census Tract,39061001700,Black,55,2021-01-10,0,2.4,2021-02-13
Census Tract,39061001700,Black,56,2021-01-17,0,2,2021-02-13
Census Tract,39061001700,Black,57,2021-01-24,1,0.4,2021-02-13
Census Tract,39061001700,Black,58,2021-01-31,2,1,2021-02-13
Census Tract,39061001700,Black,59,2021-02-07,0,1.2,2021-02-13
Census Tract,39061001800,White,1,2019-12-29,0,0.4,2021-02-13
Census Tract,39061001800,White,2,2020-01-05,0,0.2,2021-02-13
Census Tract,39061001800,White,3,2020-01-12,0,0.2,2021-02-13
Census Tract,39061001800,White,4,2020-01-19,0,0.2,2021-02-13
Census Tract,39061001800,White,5,2020-01-26,0,0.6,2021-02-13
Census Tract,39061001800,White,6,2020-02-02,0,0.6,2021-02-13
Census Tract,39061001800,White,7,2020-02-09,0,0.2,2021-02-13
Census Tract,39061001800,White,8,2020-02-16,0,0,2021-02-13
Census Tract,39061001800,White,9,2020-02-23,0,0,2021-02-13
Census Tract,39061001800,White,10,2020-03-01,1,0.2,2021-02-13
Census Tract,39061001800,White,11,2020-03-08,0,0,2021-02-13
Census Tract,39061001800,White,12,2020-03-15,0,0,2021-02-13
Census Tract,39061001800,White,13,2020-03-22,0,0.4,2021-02-13
Census Tract,39061001800,White,14,2020-03-29,0,0,2021-02-13
Census Tract,39061001800,White,15,2020-04-05,0,0.4,2021-02-13
Census Tract,39061001800,White,16,2020-04-12,0,0,2021-02-13
Census Tract,39061001800,White,17,2020-04-19,0,0.4,2021-02-13
Census Tract,39061001800,White,18,2020-04-26,0,0,2021-02-13
Census Tract,39061001800,White,19,2020-05-03,0,0,2021-02-13
Census Tract,39061001800,White,20,2020-05-10,0,0,2021-02-13
Census Tract,39061001800,White,21,2020-05-17,0,0.4,2021-02-13
Census Tract,39061001800,White,22,2020-05-24,0,0.2,2021-02-13
Census Tract,39061001800,White,23,2020-05-31,0,1.2,2021-02-13
Census Tract,39061001800,White,24,2020-06-07,0,0.4,2021-02-13
Census Tract,39061001800,White,25,2020-06-14,0,0.4,2021-02-13
Census Tract,39061001800,White,26,2020-06-21,0,0.4,2021-02-13
Census Tract,39061001800,White,27,2020-06-28,0,0.4,2021-02-13
Census Tract,39061001800,White,28,2020-07-05,0,0.6,2021-02-13
Census Tract,39061001800,White,29,2020-07-12,0,1,2021-02-13
Census Tract,39061001800,White,30,2020-07-19,0,1,2021-02-13
Census Tract,39061001800,White,31,2020-07-26,0,0.2,2021-02-13
Census Tract,39061001800,White,32,2020-08-02,0,0.4,2021-02-13
Census Tract,39061001800,White,33,2020-08-09,0,0.8,2021-02-13
Census Tract,39061001800,White,34,2020-08-16,0,0.2,2021-02-13
Census Tract,39061001800,White,35,2020-08-23,0,0.4,2021-02-13
Census Tract,39061001800,White,36,2020-08-30,0,0.2,2021-02-13
Census Tract,39061001800,White,37,2020-09-06,1,0.6,2021-02-13
Census Tract,39061001800,White,38,2020-09-13,0,0.8,2021-02-13
Census Tract,39061001800,White,39,2020-09-20,0,0,2021-02-13
Census Tract,39061001800,White,40,2020-09-27,0,0.4,2021-02-13
Census Tract,39061001800,White,41,2020-10-04,0,0.8,2021-02-13
Census Tract,39061001800,White,42,2020-10-11,0,1.2,2021-02-13
Census Tract,39061001800,White,43,2020-10-18,0,0.2,2021-02-13
Census Tract,39061001800,White,44,2020-10-25,0,0.2,2021-02-13
Census Tract,39061001800,White,45,2020-11-01,0,0.2,2021-02-13
Census Tract,39061001800,White,46,2020-11-08,0,0,2021-02-13
Census Tract,39061001800,White,47,2020-11-15,0,0.4,2021-02-13
Census Tract,39061001800,White,48,2020-11-22,0,0,2021-02-13
Census Tract,39061001800,White,49,2020-11-29,0,0.2,2021-02-13
Census Tract,39061001800,White,50,2020-12-06,0,0,2021-02-13
Census Tract,39061001800,White,51,2020-12-13,0,0.2,2021-02-13
Census Tract,39061001800,White,52,2020-12-20,0,0,2021-02-13
Census Tract,39061001800,White,53,2020-12-27,1,0.2,2021-02-13
Census Tract,39061001800,White,54,2021-01-03,2,0.4,2021-02-13
Census Tract,39061001800,White,55,2021-01-10,0,0.2,2021-02-13
Census Tract,39061001800,White,56,2021-01-17,0,0.2,2021-02-13
Census Tract,39061001800,White,57,2021-01-24,1,0.6,2021-02-13
Census Tract,39061001800,White,58,2021-01-31,0,0.4,2021-02-13
Census Tract,39061001800,White,59,2021-02-07,0,0.4,2021-02-13
Census Tract,39061001900,White,1,2019-12-29,0,0.2,2021-02-13
Census Tract,39061001900,White,2,2020-01-05,0,0.4,2021-02-13
Census Tract,39061001900,White,3,2020-01-12,2,0.8,2021-02-13
Census Tract,39061001900,White,4,2020-01-19,0,0.8,2021-02-13
Census Tract,39061001900,White,5,2020-01-26,0,0.4,2021-02-13
Census Tract,39061001900,White,6,2020-02-02,1,0.4,2021-02-13
Census Tract,39061001900,White,7,2020-02-09,0,0.8,2021-02-13
Census Tract,39061001900,White,8,2020-02-16,1,0.4,2021-02-13
Census Tract,39061001900,White,9,2020-02-23,1,0.8,2021-02-13
Census Tract,39061001900,White,10,2020-03-01,1,0.6,2021-02-13
Census Tract,39061001900,White,11,2020-03-08,1,0.6,2021-02-13
Census Tract,39061001900,White,12,2020-03-15,0,0.4,2021-02-13
Census Tract,39061001900,White,13,2020-03-22,0,0.6,2021-02-13
Census Tract,39061001900,White,14,2020-03-29,0,0.2,2021-02-13
Census Tract,39061001900,White,15,2020-04-05,0,0.4,2021-02-13
Census Tract,39061001900,White,16,2020-04-12,0,0.4,2021-02-13
Census Tract,39061001900,White,17,2020-04-19,0,0.4,2021-02-13
Census Tract,39061001900,White,18,2020-04-26,0,1.2,2021-02-13
Census Tract,39061001900,White,19,2020-05-03,0,0.6,2021-02-13
Census Tract,39061001900,White,20,2020-05-10,0,1.2,2021-02-13
Census Tract,39061001900,White,21,2020-05-17,0,1.6,2021-02-13
Census Tract,39061001900,White,22,2020-05-24,0,0.8,2021-02-13
Census Tract,39061001900,White,23,2020-05-31,0,0.4,2021-02-13
Census Tract,39061001900,White,24,2020-06-07,0,1,2021-02-13
Census Tract,39061001900,White,25,2020-06-14,0,1,2021-02-13
Census Tract,39061001900,White,26,2020-06-21,0,0.8,2021-02-13
Census Tract,39061001900,White,27,2020-06-28,0,0,2021-02-13
Census Tract,39061001900,White,28,2020-07-05,0,1.4,2021-02-13
Census Tract,39061001900,White,29,2020-07-12,1,1.8,2021-02-13
Census Tract,39061001900,White,30,2020-07-19,0,1.2,2021-02-13
Census Tract,39061001900,White,31,2020-07-26,0,0.6,2021-02-13
Census Tract,39061001900,White,32,2020-08-02,1,0.8,2021-02-13
Census Tract,39061001900,White,33,2020-08-09,2,0.8,2021-02-13
Census Tract,39061001900,White,34,2020-08-16,1,2.2,2021-02-13
Census Tract,39061001900,White,35,2020-08-23,3,0.4,2021-02-13
Census Tract,39061001900,White,36,2020-08-30,1,0.2,2021-02-13
Census Tract,39061001900,White,37,2020-09-06,1,0.6,2021-02-13
Census Tract,39061001900,White,38,2020-09-13,0,0.8,2021-02-13
Census Tract,39061001900,White,39,2020-09-20,1,0.8,2021-02-13
Census Tract,39061001900,White,40,2020-09-27,2,0.4,2021-02-13
Census Tract,39061001900,White,41,2020-10-04,0,0.4,2021-02-13
Census Tract,39061001900,White,42,2020-10-11,0,1.6,2021-02-13
Census Tract,39061001900,White,43,2020-10-18,2,1.2,2021-02-13
Census Tract,39061001900,White,44,2020-10-25,1,0.8,2021-02-13
Census Tract,39061001900,White,45,2020-11-01,2,0.8,2021-02-13
Census Tract,39061001900,White,46,2020-11-08,0,0.8,2021-02-13
Census Tract,39061001900,White,47,2020-11-15,0,0.2,2021-02-13
Census Tract,39061001900,White,48,2020-11-22,0,0.4,2021-02-13
Census Tract,39061001900,White,49,2020-11-29,0,1.2,2021-02-13
Census Tract,39061001900,White,50,2020-12-06,0,0.8,2021-02-13
Census Tract,39061001900,White,51,2020-12-13,0,0.8,2021-02-13
Census Tract,39061001900,White,52,2020-12-20,0,0.8,2021-02-13
Census Tract,39061001900,White,53,2020-12-27,0,0.4,2021-02-13
Census Tract,39061001900,White,54,2021-01-03,0,0.4,2021-02-13
Census Tract,39061001900,White,55,2021-01-10,0,1,2021-02-13
Census Tract,39061001900,White,56,2021-01-17,1,0.4,2021-02-13
Census Tract,39061001900,White,57,2021-01-24,0,0.6,2021-02-13
Census Tract,39061001900,White,58,2021-01-31,0,0.6,2021-02-13
Census Tract,39061001900,White,59,2021-02-07,0,0.2,2021-02-13
Census Tract,39061002000,White,1,2019-12-29,0,0.4,2021-02-13
Census Tract,39061002000,White,2,2020-01-05,0,1.4,2021-02-13
Census Tract,39061002000,White,3,2020-01-12,1,0.8,2021-02-13
Census Tract,39061002000,White,4,2020-01-19,1,1,2021-02-13
Census Tract,39061002000,White,5,2020-01-26,0,0.6,2021-02-13
Census Tract,39061002000,White,6,2020-02-02,0,0.8,2021-02-13
Census Tract,39061002000,White,7,2020-02-09,0,1,2021-02-13
Census Tract,39061002000,White,8,2020-02-16,0,0.4,2021-02-13
Census Tract,39061002000,White,9,2020-02-23,1,0.2,2021-02-13
Census Tract,39061002000,White,10,2020-03-01,1,0.8,2021-02-13
Census Tract,39061002000,White,11,2020-03-08,0,0.4,2021-02-13
Census Tract,39061002000,White,12,2020-03-15,1,0.2,2021-02-13
Census Tract,39061002000,White,13,2020-03-22,0,0,2021-02-13
Census Tract,39061002000,White,14,2020-03-29,0,0,2021-02-13
Census Tract,39061002000,White,15,2020-04-05,0,0.6,2021-02-13
Census Tract,39061002000,White,16,2020-04-12,0,0,2021-02-13
Census Tract,39061002000,White,17,2020-04-19,0,1,2021-02-13
Census Tract,39061002000,White,18,2020-04-26,0,0,2021-02-13
Census Tract,39061002000,White,19,2020-05-03,0,0.2,2021-02-13
Census Tract,39061002000,White,20,2020-05-10,0,0.2,2021-02-13
Census Tract,39061002000,White,21,2020-05-17,0,0.8,2021-02-13
Census Tract,39061002000,White,22,2020-05-24,0,0.2,2021-02-13
Census Tract,39061002000,White,23,2020-05-31,0,0.2,2021-02-13
Census Tract,39061002000,White,24,2020-06-07,0,1,2021-02-13
Census Tract,39061002000,White,25,2020-06-14,1,0.2,2021-02-13
Census Tract,39061002000,White,26,2020-06-21,0,0.4,2021-02-13
Census Tract,39061002000,White,27,2020-06-28,0,0.2,2021-02-13
Census Tract,39061002000,White,28,2020-07-05,0,0.6,2021-02-13
Census Tract,39061002000,White,29,2020-07-12,0,1,2021-02-13
Census Tract,39061002000,White,30,2020-07-19,1,0.6,2021-02-13
Census Tract,39061002000,White,31,2020-07-26,0,0.4,2021-02-13
Census Tract,39061002000,White,32,2020-08-02,0,0.6,2021-02-13
Census Tract,39061002000,White,33,2020-08-09,2,0,2021-02-13
Census Tract,39061002000,White,34,2020-08-16,0,0.4,2021-02-13
Census Tract,39061002000,White,35,2020-08-23,1,0.4,2021-02-13
Census Tract,39061002000,White,36,2020-08-30,0,0,2021-02-13
Census Tract,39061002000,White,37,2020-09-06,0,0,2021-02-13
Census Tract,39061002000,White,38,2020-09-13,0,0.4,2021-02-13
Census Tract,39061002000,White,39,2020-09-20,0,0.4,2021-02-13
Census Tract,39061002000,White,40,2020-09-27,1,0,2021-02-13
Census Tract,39061002000,White,41,2020-10-04,0,0.6,2021-02-13
Census Tract,39061002000,White,42,2020-10-11,0,0.4,2021-02-13
Census Tract,39061002000,White,43,2020-10-18,0,0.4,2021-02-13
Census Tract,39061002000,White,44,2020-10-25,0,0.6,2021-02-13
Census Tract,39061002000,White,45,2020-11-01,0,1.2,2021-02-13
Census Tract,39061002000,White,46,2020-11-08,0,0.8,2021-02-13
Census Tract,39061002000,White,47,2020-11-15,0,1,2021-02-13
Census Tract,39061002000,White,48,2020-11-22,0,0.8,2021-02-13
Census Tract,39061002000,White,49,2020-11-29,1,0,2021-02-13
Census Tract,39061002000,White,50,2020-12-06,1,0.8,2021-02-13
Census Tract,39061002000,White,51,2020-12-13,0,0.2,2021-02-13
Census Tract,39061002000,White,52,2020-12-20,2,0.4,2021-02-13
Census Tract,39061002000,White,53,2020-12-27,0,0.4,2021-02-13
Census Tract,39061002000,White,54,2021-01-03,0,1.8,2021-02-13
Census Tract,39061002000,White,55,2021-01-10,0,0.6,2021-02-13
Census Tract,39061002000,White,56,2021-01-17,0,0.6,2021-02-13
Census Tract,39061002000,White,57,2021-01-24,0,1.2,2021-02-13
Census Tract,39061002000,White,58,2021-01-31,0,0.4,2021-02-13
Census Tract,39061002000,White,59,2021-02-07,0,0.8,2021-02-13
Census Tract,39061002200,Black,1,2019-12-29,0,0.2,2021-02-13
Census Tract,39061002200,Black,2,2020-01-05,1,1.6,2021-02-13
Census Tract,39061002200,Black,3,2020-01-12,1,2.4,2021-02-13
Census Tract,39061002200,Black,4,2020-01-19,5,3,2021-02-13
Census Tract,39061002200,Black,5,2020-01-26,1,1.2,2021-02-13
Census Tract,39061002200,Black,6,2020-02-02,4,1.2,2021-02-13
Census Tract,39061002200,Black,7,2020-02-09,0,1,2021-02-13
Census Tract,39061002200,Black,8,2020-02-16,5,1.8,2021-02-13
Census Tract,39061002200,Black,9,2020-02-23,1,0.6,2021-02-13
Census Tract,39061002200,Black,10,2020-03-01,5,0.6,2021-02-13
Census Tract,39061002200,Black,11,2020-03-08,2,1.2,2021-02-13
Census Tract,39061002200,Black,12,2020-03-15,0,1.4,2021-02-13
Census Tract,39061002200,Black,13,2020-03-22,0,0.8,2021-02-13
Census Tract,39061002200,Black,14,2020-03-29,0,2.4,2021-02-13
Census Tract,39061002200,Black,15,2020-04-05,0,1.8,2021-02-13
Census Tract,39061002200,Black,16,2020-04-12,0,1.2,2021-02-13
Census Tract,39061002200,Black,17,2020-04-19,12,1.6,2021-02-13
Census Tract,39061002200,Black,18,2020-04-26,0,1,2021-02-13
Census Tract,39061002200,Black,19,2020-05-03,2,1.6,2021-02-13
Census Tract,39061002200,Black,20,2020-05-10,1,1.6,2021-02-13
Census Tract,39061002200,Black,21,2020-05-17,1,1.2,2021-02-13
Census Tract,39061002200,Black,22,2020-05-24,0,0.4,2021-02-13
Census Tract,39061002200,Black,23,2020-05-31,0,1,2021-02-13
Census Tract,39061002200,Black,24,2020-06-07,2,2.4,2021-02-13
Census Tract,39061002200,Black,25,2020-06-14,0,1.6,2021-02-13
Census Tract,39061002200,Black,26,2020-06-21,2,1.2,2021-02-13
Census Tract,39061002200,Black,27,2020-06-28,0,1.2,2021-02-13
Census Tract,39061002200,Black,28,2020-07-05,1,2.2,2021-02-13
Census Tract,39061002200,Black,29,2020-07-12,3,2.4,2021-02-13
Census Tract,39061002200,Black,30,2020-07-19,1,1,2021-02-13
Census Tract,39061002200,Black,31,2020-07-26,2,1,2021-02-13
Census Tract,39061002200,Black,32,2020-08-02,1,1.2,2021-02-13
Census Tract,39061002200,Black,33,2020-08-09,0,1.6,2021-02-13
Census Tract,39061002200,Black,34,2020-08-16,2,3,2021-02-13
Census Tract,39061002200,Black,35,2020-08-23,0,1.4,2021-02-13
Census Tract,39061002200,Black,36,2020-08-30,0,1.8,2021-02-13
Census Tract,39061002200,Black,37,2020-09-06,10,1.2,2021-02-13
Census Tract,39061002200,Black,38,2020-09-13,0,1.8,2021-02-13
Census Tract,39061002200,Black,39,2020-09-20,1,1.8,2021-02-13
Census Tract,39061002200,Black,40,2020-09-27,7,1.2,2021-02-13
Census Tract,39061002200,Black,41,2020-10-04,1,0.8,2021-02-13
Census Tract,39061002200,Black,42,2020-10-11,0,0.8,2021-02-13
Census Tract,39061002200,Black,43,2020-10-18,6,1.2,2021-02-13
Census Tract,39061002200,Black,44,2020-10-25,3,0.8,2021-02-13
Census Tract,39061002200,Black,45,2020-11-01,0,0.8,2021-02-13
Census Tract,39061002200,Black,46,2020-11-08,0,1.4,2021-02-13
Census Tract,39061002200,Black,47,2020-11-15,2,1.2,2021-02-13
Census Tract,39061002200,Black,48,2020-11-22,0,1.4,2021-02-13
Census Tract,39061002200,Black,49,2020-11-29,1,0.2,2021-02-13
Census Tract,39061002200,Black,50,2020-12-06,2,1.2,2021-02-13
Census Tract,39061002200,Black,51,2020-12-13,0,2,2021-02-13
Census Tract,39061002200,Black,52,2020-12-20,1,1,2021-02-13
Census Tract,39061002200,Black,53,2020-12-27,0,0.6,2021-02-13
Census Tract,39061002200,Black,54,2021-01-03,0,1.4,2021-02-13
Census Tract,39061002200,Black,55,2021-01-10,0,2.4,2021-02-13
Census Tract,39061002200,Black,56,2021-01-17,0,2.6,2021-02-13
Census Tract,39061002200,Black,57,2021-01-24,1,2,2021-02-13
Census Tract,39061002200,Black,58,2021-01-31,3,0.8,2021-02-13
Census Tract,39061002200,Black,59,2021-02-07,0,1.2,2021-02-13
Census Tract,39061002300,Black,1,2019-12-29,1,0,2021-02-13
Census Tract,39061002300,Black,2,2020-01-05,0,0.4,2021-02-13
Census Tract,39061002300,Black,3,2020-01-12,1,0.6,2021-02-13
Census Tract,39061002300,Black,4,2020-01-19,3,0.2,2021-02-13
Census Tract,39061002300,Black,5,2020-01-26,0,0,2021-02-13
Census Tract,39061002300,Black,6,2020-02-02,0,0.6,2021-02-13
Census Tract,39061002300,Black,7,2020-02-09,0,0.8,2021-02-13
Census Tract,39061002300,Black,8,2020-02-16,0,0.8,2021-02-13
Census Tract,39061002300,Black,9,2020-02-23,0,0.2,2021-02-13
Census Tract,39061002300,Black,10,2020-03-01,1,0.4,2021-02-13
Census Tract,39061002300,Black,11,2020-03-08,0,0.6,2021-02-13
Census Tract,39061002300,Black,12,2020-03-15,1,0.6,2021-02-13
Census Tract,39061002300,Black,13,2020-03-22,0,0,2021-02-13
Census Tract,39061002300,Black,14,2020-03-29,0,0.2,2021-02-13
Census Tract,39061002300,Black,15,2020-04-05,0,0.4,2021-02-13
Census Tract,39061002300,Black,16,2020-04-12,0,0.4,2021-02-13
Census Tract,39061002300,Black,17,2020-04-19,0,0.4,2021-02-13
Census Tract,39061002300,Black,18,2020-04-26,0,0.4,2021-02-13
Census Tract,39061002300,Black,19,2020-05-03,0,0,2021-02-13
Census Tract,39061002300,Black,20,2020-05-10,0,0.8,2021-02-13
Census Tract,39061002300,Black,21,2020-05-17,0,0.2,2021-02-13
Census Tract,39061002300,Black,22,2020-05-24,0,0.4,2021-02-13
Census Tract,39061002300,Black,23,2020-05-31,0,1.2,2021-02-13
Census Tract,39061002300,Black,24,2020-06-07,1,1.8,2021-02-13
Census Tract,39061002300,Black,25,2020-06-14,0,1,2021-02-13
Census Tract,39061002300,Black,26,2020-06-21,0,0.8,2021-02-13
Census Tract,39061002300,Black,27,2020-06-28,0,0.4,2021-02-13
Census Tract,39061002300,Black,28,2020-07-05,1,0.4,2021-02-13
Census Tract,39061002300,Black,29,2020-07-12,0,0.2,2021-02-13
Census Tract,39061002300,Black,30,2020-07-19,0,1,2021-02-13
Census Tract,39061002300,Black,31,2020-07-26,0,0.6,2021-02-13
Census Tract,39061002300,Black,32,2020-08-02,0,0,2021-02-13
Census Tract,39061002300,Black,33,2020-08-09,0,2.2,2021-02-13
Census Tract,39061002300,Black,34,2020-08-16,0,0,2021-02-13
Census Tract,39061002300,Black,35,2020-08-23,0,0,2021-02-13
Census Tract,39061002300,Black,36,2020-08-30,0,1.2,2021-02-13
Census Tract,39061002300,Black,37,2020-09-06,0,1,2021-02-13
Census Tract,39061002300,Black,38,2020-09-13,0,0.6,2021-02-13
Census Tract,39061002300,Black,39,2020-09-20,0,0.4,2021-02-13
Census Tract,39061002300,Black,40,2020-09-27,1,0.4,2021-02-13
Census Tract,39061002300,Black,41,2020-10-04,0,0.2,2021-02-13
Census Tract,39061002300,Black,42,2020-10-11,1,0.8,2021-02-13
Census Tract,39061002300,Black,43,2020-10-18,0,0.6,2021-02-13
Census Tract,39061002300,Black,44,2020-10-25,0,0.4,2021-02-13
Census Tract,39061002300,Black,45,2020-11-01,0,0,2021-02-13
Census Tract,39061002300,Black,46,2020-11-08,2,0.8,2021-02-13
Census Tract,39061002300,Black,47,2020-11-15,0,0.6,2021-02-13
Census Tract,39061002300,Black,48,2020-11-22,0,0.2,2021-02-13
Census Tract,39061002300,Black,49,2020-11-29,3,0.8,2021-02-13
Census Tract,39061002300,Black,50,2020-12-06,0,0.4,2021-02-13
Census Tract,39061002300,Black,51,2020-12-13,0,0.2,2021-02-13
Census Tract,39061002300,Black,52,2020-12-20,0,0.4,2021-02-13
Census Tract,39061002300,Black,53,2020-12-27,0,0.4,2021-02-13
Census Tract,39061002300,Black,54,2021-01-03,0,0,2021-02-13
Census Tract,39061002300,Black,55,2021-01-10,0,0.8,2021-02-13
Census Tract,39061002300,Black,56,2021-01-17,3,0.4,2021-02-13
Census Tract,39061002300,Black,57,2021-01-24,0,0,2021-02-13
Census Tract,39061002300,Black,58,2021-01-31,0,0,2021-02-13
Census Tract,39061002300,Black,59,2021-02-07,0,1,2021-02-13
Census Tract,39061002500,White,1,2019-12-29,0,0.4,2021-02-13
Census Tract,39061002500,White,2,2020-01-05,0,0.4,2021-02-13
Census Tract,39061002500,White,3,2020-01-12,1,0.8,2021-02-13
Census Tract,39061002500,White,4,2020-01-19,0,0.8,2021-02-13
Census Tract,39061002500,White,5,2020-01-26,0,0.2,2021-02-13
Census Tract,39061002500,White,6,2020-02-02,0,0.4,2021-02-13
Census Tract,39061002500,White,7,2020-02-09,0,0.2,2021-02-13
Census Tract,39061002500,White,8,2020-02-16,0,0.4,2021-02-13
Census Tract,39061002500,White,9,2020-02-23,2,0.2,2021-02-13
Census Tract,39061002500,White,10,2020-03-01,0,0.4,2021-02-13
Census Tract,39061002500,White,11,2020-03-08,1,0.8,2021-02-13
Census Tract,39061002500,White,12,2020-03-15,1,0.6,2021-02-13
Census Tract,39061002500,White,13,2020-03-22,0,0.4,2021-02-13
Census Tract,39061002500,White,14,2020-03-29,0,0.4,2021-02-13
Census Tract,39061002500,White,15,2020-04-05,0,0.4,2021-02-13
Census Tract,39061002500,White,16,2020-04-12,0,0.6,2021-02-13
Census Tract,39061002500,White,17,2020-04-19,0,0.2,2021-02-13
Census Tract,39061002500,White,18,2020-04-26,0,0,2021-02-13
Census Tract,39061002500,White,19,2020-05-03,0,0.6,2021-02-13
Census Tract,39061002500,White,20,2020-05-10,1,1.6,2021-02-13
Census Tract,39061002500,White,21,2020-05-17,0,0.8,2021-02-13
Census Tract,39061002500,White,22,2020-05-24,0,1.2,2021-02-13
Census Tract,39061002500,White,23,2020-05-31,0,0.4,2021-02-13
